CFE data is compiled for the convenience of site visitors and is furnished without responsibility for accuracy and is accepted by the site visitor on the condition that transmission or omissions shall not be made the basis for any claim demand or cause for action. The information and data was obtained from sources believed to be reliable but accuracy is not guaranteed. Your use of CFE data is subject to the Terms and Conditions of CBOE's Websites.
Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest
06/17/2014,F (Jan 15),17.37,17.45,17.25,17.35,17.35,-0.10,801,0,2550
06/18/2014,F (Jan 15),17.36,17.39,16.90,16.95,17.00,-0.35,3042,3,3441
06/19/2014,F (Jan 15),16.99,17.08,16.86,17.05,17.05,0.05,2421,0,4118
06/20/2014,F (Jan 15),17.00,17.15,16.88,17.15,17.15,0.10,1394,0,4514
06/23/2014,F (Jan 15),17.15,17.20,16.97,17.00,17.05,-0.10,2507,0,4824
06/24/2014,F (Jan 15),17.00,17.23,16.94,17.15,17.15,0.10,3113,17,5406
06/25/2014,F (Jan 15),17.10,17.23,16.90,16.95,17.00,-0.15,2842,0,6267
06/26/2014,F (Jan 15),17.00,17.10,16.79,16.85,16.85,-0.15,1650,0,6712
06/27/2014,F (Jan 15),16.85,16.95,16.80,16.90,16.90,0.05,1709,0,6992
06/30/2014,F (Jan 15),16.83,16.85,16.65,16.70,16.70,-0.20,2593,0,7695
07/01/2014,F (Jan 15),16.70,16.72,16.40,16.55,16.50,-0.20,2549,0,8354
07/02/2014,F (Jan 15),16.40,16.50,16.25,16.35,16.35,-0.15,2486,0,9092
07/03/2014,F (Jan 15),16.30,16.30,16.10,16.17,16.20,-0.15,1657,0,9748
07/07/2014,F (Jan 15),16.10,16.45,16.00,16.45,16.45,0.25,2502,0,10130
07/08/2014,F (Jan 15),16.43,16.73,16.36,16.45,16.45,0.00,4680,90,11094
07/09/2014,F (Jan 15),16.40,16.45,16.18,16.30,16.25,-0.20,4283,0,12470
07/10/2014,F (Jan 15),16.30,16.55,16.24,16.34,16.35,0.10,4852,0,13244
07/11/2014,F (Jan 15),16.35,16.37,16.15,16.25,16.25,-0.10,4312,0,14974
07/14/2014,F (Jan 15),16.20,16.20,15.90,15.95,15.95,-0.30,3912,0,15998
07/15/2014,F (Jan 15),15.90,16.10,15.85,16.00,16.00,0.05,5324,24,17123
07/16/2014,F (Jan 15),16.00,16.07,15.79,16.05,16.05,0.05,4776,0,17893
07/17/2014,F (Jan 15),16.05,16.65,15.92,16.16,16.20,0.15,15248,0,19139
07/18/2014,F (Jan 15),16.17,16.75,15.85,15.95,15.95,-0.25,7524,0,19136
07/21/2014,F (Jan 15),15.96,16.10,15.89,16.05,16.10,0.15,7613,0,19936
07/22/2014,F (Jan 15),16.06,16.12,15.79,15.98,16.00,-0.10,4705,24,20558
07/23/2014,F (Jan 15),16.00,16.18,15.94,16.10,16.15,0.15,2723,0,20423
07/24/2014,F (Jan 15),16.05,16.24,16.00,16.20,16.20,0.05,3262,0,20933
07/25/2014,F (Jan 15),16.21,16.35,16.13,16.29,16.30,0.10,7532,0,21933
07/28/2014,F (Jan 15),16.26,16.33,16.15,16.20,16.20,-0.10,3768,0,22256
07/29/2014,F (Jan 15),16.20,16.24,16.02,16.10,16.15,-0.05,4814,0,22741
07/30/2014,F (Jan 15),16.05,16.25,15.89,16.15,16.20,0.05,7326,0,23763
07/31/2014,F (Jan 15),16.15,16.85,16.14,16.80,16.85,0.65,9183,103,24884
08/01/2014,F (Jan 15),16.80,17.31,16.36,17.30,17.30,0.45,12234,0,25737
08/04/2014,F (Jan 15),17.26,17.36,16.65,16.95,16.95,-0.35,5850,78,26280
08/05/2014,F (Jan 15),16.90,17.60,16.83,17.45,17.45,0.50,11681,0,28751
08/06/2014,F (Jan 15),17.42,17.70,17.17,17.64,17.65,0.20,10893,0,28473
08/07/2014,F (Jan 15),17.60,18.08,17.35,17.95,18.00,0.35,7798,0,28765
08/08/2014,F (Jan 15),17.90,19.75,17.50,17.65,17.70,-0.30,7187,0,28681
08/11/2014,F (Jan 15),17.71,17.85,17.07,17.20,17.20,-0.50,9583,456,27740
08/12/2014,F (Jan 15),17.15,17.30,16.98,17.10,17.15,-0.05,4962,0,28216
08/13/2014,F (Jan 15),17.11,17.15,16.69,16.70,16.70,-0.45,3824,127,28487
08/14/2014,F (Jan 15),16.65,16.75,16.30,16.33,16.35,-0.35,5684,0,29125
