Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest
02/14/2007,M (Jun 07),139.00,139.00,138.50,138.50,139.50,-0.80,65,0,685
02/15/2007,M (Jun 07),139.00,139.00,138.80,138.80,138.10,-1.40,2,0,677
02/16/2007,M (Jun 07),138.30,138.30,138.30,138.30,138.10,0.00,1,0,687
02/20/2007,M (Jun 07),0.00,0.00,0.00,0.00,137.50,-0.60,0,0,687
02/21/2007,M (Jun 07),135.40,135.40,135.40,135.40,135.90,-1.60,10,0,697
02/22/2007,M (Jun 07),0.00,0.00,0.00,0.00,135.20,-0.70,0,0,687
02/23/2007,M (Jun 07),134.65,135.00,134.65,135.00,136.90,1.70,20,0,697
02/26/2007,M (Jun 07),0.00,0.00,0.00,0.00,136.80,-0.10,0,0,697
02/27/2007,M (Jun 07),138.00,148.10,138.00,146.10,144.20,7.40,294,0,924
02/28/2007,M (Jun 07),138.30,141.90,138.30,140.20,139.90,-4.30,20,0,944
03/01/2007,M (Jun 07),143.80,143.80,143.80,143.80,141.90,2.00,13,0,953
03/02/2007,M (Jun 07),145.20,145.90,145.20,145.90,146.70,4.80,68,0,1021
03/05/2007,M (Jun 07),145.90,148.80,145.90,148.80,147.90,1.20,168,0,1124
03/06/2007,M (Jun 07),144.70,147.50,143.00,143.00,143.10,-4.80,232,0,1144
03/07/2007,M (Jun 07),143.90,143.90,141.00,141.00,140.50,-2.60,3,0,1144
03/08/2007,M (Jun 07),139.00,139.50,139.00,139.00,140.10,-0.40,10,0,1264
03/09/2007,M (Jun 07),0.00,0.00,0.00,0.00,140.00,-0.10,0,0,1264
03/12/2007,M (Jun 07),0.00,0.00,0.00,0.00,138.40,-1.60,0,0,1251
03/13/2007,M (Jun 07),140.30,145.60,140.30,145.60,144.70,6.30,7,0,1253
03/14/2007,M (Jun 07),146.20,148.20,146.20,146.50,145.70,1.00,1051,0,2277
03/15/2007,M (Jun 07),145.00,146.20,145.00,146.20,145.70,0.00,12,0,2267
03/16/2007,M (Jun 07),146.00,148.90,146.00,148.90,149.50,3.80,525,0,2692
03/19/2007,M (Jun 07),146.80,146.80,145.70,146.80,146.70,-2.80,799,0,3487
03/20/2007,M (Jun 07),145.60,146.70,145.00,146.00,148.60,1.90,74,0,3541
03/21/2007,M (Jun 07),143.70,145.00,138.20,139.60,138.10,-10.50,152,0,3577
03/22/2007,M (Jun 07),0.00,0.00,0.00,0.00,138.50,0.40,0,0,3552
03/23/2007,M (Jun 07),139.30,139.40,139.30,139.40,138.70,0.20,4,0,3556
03/26/2007,M (Jun 07),13.97,14.10,13.97,14.10,13.86,-124.84,4,0,3560
